year,timerange,division,death,injuries
2023,Evening,D33,0,0
2023,Night,D14,0,1
2023,Night,D51,0,0
2023,Night,D32,0,0
2023,Night,D22,1,0
2023,Evening,D33,0,0
2023,Evening,D41,0,0
2023,Evening,D23,1,0
2023,Night,D42,0,0
2023,Night,D13,0,2
2023,Evening,D12,0,0
2023,Morning,D23,0,0
2023,Morning,D55,0,0
2023,Afternoon,D32,0,0
2023,Evening,D43,0,0
2023,Night,D31,0,0
2023,Evening,D11,0,1
2023,Night,D55,0,0
2023,Evening,D43,0,0
2023,Afternoon,D12,0,1
2023,Evening,D12,0,0
2023,Night,D41,0,0
2023,Evening,D23,0,1
2023,Afternoon,D22,0,0
2023,Evening,D43,0,1
2023,Evening,D55,0,0
2023,Night,D55,0,1
2023,Afternoon,D33,0,0
2023,Night,D42,0,1
2023,Evening,D12,0,1
2023,Afternoon,D41,0,1
2023,Evening,D43,0,0
2023,Night,D23,0,1
2023,Night,D31,0,0
2023,Morning,D31,1,0
2023,Afternoon,D55,0,0
2023,Morning,D42,0,1
2023,Evening,D22,1,0
2023,Evening,D42,0,0
2023,Night,D42,0,1
2023,Evening,D43,0,1
2023,Night,D43,0,0
2023,Evening,D32,0,0
2023,Night,D53,0,1
2023,Night,D31,0,0
2023,Morning,D51,0,0
2023,Evening,D23,0,0
2023,Night,D33,1,0
2023,Afternoon,D43,0,0
2023,Night,D41,0,0
2023,Night,D42,0,0
2023,Afternoon,D43,0,2
2023,Afternoon,D43,0,1
2023,Night,D51,0,2
2023,Night,D55,0,0
2023,Evening,D32,0,0
2023,Night,D31,0,0
2023,Evening,D23,1,0
2023,Night,D14,0,0
2023,Night,D13,0,1
2023,Afternoon,D13,0,0
2023,Evening,D41,0,1
2023,Night,D41,0,2
2023,Afternoon,D55,1,0
2023,Night,D12,0,0
2023,Night,D14,0,0
2023,Night,D53,0,0
2023,Morning,D52,0,2
2023,Evening,D23,0,0
2023,Evening,D13,0,1
2023,Afternoon,D43,0,3
2023,Evening,D11,0,1
2023,Evening,D55,0,1
2023,Evening,D23,1,0
2023,Night,D23,0,0
2023,Night,D31,0,0
2023,Night,D55,0,0
2023,Evening,D31,0,1
2023,Evening,D23,0,0
2023,Night,D31,0,0
2023,Night,D14,0,0
2023,Night,D55,1,0
2023,Night,D23,0,0
2023,Evening,D22,1,0
2023,Evening,D42,0,0
2023,Afternoon,D51,1,0
2023,Night,D14,0,0
2023,Night,D31,0,0
2023,Night,D22,0,0
2023,Afternoon,D31,0,0
2023,Night,D31,0,0
2023,Night,D31,0,0
2023,Night,D42,0,0
2023,Morning,D55,0,1
2023,Evening,D23,0,1
2023,Night,D42,0,0
2023,Evening,D31,0,1
2023,Evening,D22,0,0
2023,Evening,D23,0,0
2023,Night,D55,0,0
2023,Night,D42,0,2
2023,Evening,D14,0,1
2023,Night,D52,0,2
2023,Night,D42,0,0
2023,Night,D42,0,0
2023,Afternoon,D12,0,0
2023,Night,D42,0,0
2023,Evening,D12,0,1
2023,Afternoon,D51,0,3
2023,Night,D31,0,2
2023,Evening,D31,0,0
2023,Afternoon,D22,0,1
2023,Evening,D55,0,1
2023,Afternoon,D23,0,1
2023,Evening,D33,0,0
2023,Afternoon,D11,0,1
2023,Afternoon,D42,0,1
2023,Night,D43,0,0
2023,Night,D14,1,0
2023,Night,D51,0,0
2023,Evening,D31,0,0
2023,Evening,D11,0,0
2023,Night,D23,0,0
2023,Evening,D13,1,1
2023,Afternoon,D23,0,1
2023,Night,D33,0,0
2023,Afternoon,D23,0,1
2023,Afternoon,D33,0,1
2023,Morning,D42,0,0
2023,Night,D55,0,0
2023,Evening,D43,0,0
2023,Evening,D22,1,0
2023,Afternoon,D43,1,0
2023,Morning,D31,0,0
2023,Night,D53,0,0
2023,Evening,D31,0,1
2023,Night,D51,1,3
2023,Night,D33,0,0
2023,Afternoon,D41,0,1
2023,Night,D11,0,0
2023,Evening,D11,0,0
2023,Night,D42,0,0
2023,Morning,D14,0,0
2023,Evening,D55,0,0
2023,Night,D41,0,2
2023,Evening,D23,0,0
2023,Evening,D23,2,2
2023,Night,D13,0,0
2023,Evening,D43,0,1
2023,Night,D12,0,0
2023,Night,D11,0,0
2023,Night,D23,0,0
2023,Evening,D43,1,0
2023,Night,D53,0,0
2023,Night,D51,0,0
2023,Night,D31,0,1
2023,Evening,D43,0,0
2023,Night,D31,0,0
2023,Morning,D23,0,1
2023,Night,D42,0,1
2023,Night,D55,0,0
2023,Night,D23,0,0
2023,Evening,D22,0,0
2023,Morning,D32,0,0
2023,Morning,D42,0,0
2023,Night,D41,0,1
2023,Night,D12,0,0
2023,Evening,D33,0,0
2023,Night,D11,0,0
2023,Afternoon,D11,0,0
2023,Evening,D23,0,1
2023,Evening,D31,0,0
2023,Evening,D31,0,0
2023,Evening,D23,0,1
2023,Evening,D31,0,0
2023,Night,D42,0,0
2023,Night,D43,0,0
2023,Night,D42,0,0
2023,Night,D31,0,0
2023,Afternoon,D55,0,0
2023,Night,D31,0,0
2023,Evening,D22,0,1
2023,Afternoon,D13,0,1
2023,Night,D12,0,1
2023,Night,D22,0,0
2023,Night,D41,0,0
2023,Night,D31,0,0
2023,Afternoon,D33,0,0
2023,Night,D43,0,1
2023,Night,D51,0,1
2023,Night,D41,0,4
2023,Night,D52,0,1
2023,Night,D32,0,0
2023,Afternoon,D51,0,0
2023,Night,D55,0,2
2023,Afternoon,D13,0,0
2023,Afternoon,D43,1,1
2023,Night,D12,0,0
2023,Evening,D52,1,0
2023,Evening,D12,0,0
2023,Night,D53,0,0
2023,Night,D43,0,0
2023,Evening,D23,0,0
2023,Evening,D42,0,0
2023,Night,D31,0,0
2023,Evening,D12,0,0
2023,Afternoon,D43,0,0
2023,Afternoon,D43,0,0
2023,Evening,D43,0,0
2023,Evening,D41,0,0
2023,Night,D12,0,0
2023,Night,D12,0,0
2023,Evening,D12,0,0
2023,Afternoon,D33,0,0
2023,Afternoon,D14,0,0
2023,Night,D43,0,0
2023,Evening,D33,0,0
2023,Evening,D22,0,0
2023,Night,D43,0,0
2023,Night,D32,0,0
2023,Evening,D12,0,0
2023,Evening,D31,0,1
2023,Evening,D12,0,0
2023,Afternoon,D41,0,0
2023,Night,D31,0,0
2023,Night,D42,0,0
2023,Morning,D42,0,0
2023,Night,D42,0,0
2023,Night,D43,0,0
2023,Night,D41,0,1
2023,Morning,D31,1,0
2023,Afternoon,D13,0,1
2023,Evening,D32,0,0
2023,Evening,D42,0,0
2023,Night,D12,0,0
2023,Evening,D43,0,0
2023,Afternoon,D51,0,0
2023,Evening,D41,0,0
2023,Night,D14,0,1
2023,Evening,D42,0,0
2023,Night,D14,0,0
2023,Night,D55,0,0
2023,Night,D33,0,1
2023,Afternoon,D12,0,1
2023,Morning,D12,0,1
2023,Evening,D31,0,1
2023,Night,D14,0,0
2023,Evening,D55,1,0
2023,Evening,D42,0,1
2023,Evening,D43,0,1
2023,Night,D31,1,1
2023,Night,D41,0,1
2023,Night,D12,0,0
2023,Night,D52,0,2
2023,Night,D43,0,0
2023,Night,D43,0,0
2023,Afternoon,D31,0,0
2023,Night,D43,0,0
2023,Night,D51,0,3
